2017-05-30T13:40:40,0200104569#,999,200104569,1,0,121.405891,31.223846
2017-05-30T13:38:14,0210012499#,999,210012499,1,0,121.410609,31.224572
2017-05-30T13:37:56,0210020348#,999,210020348,1,0,121.411991,31.222488
2017-05-30T13:38:58,0210023546#,999,210023546,1,0,121.412926,31.228709
2017-05-30T13:37:55,0210026116#,1,210026116,1,0,121.398913,31.23276
2017-05-30T13:38:11,0210028904#,1,210028904,1,0,121.39926,31.229049
2017-05-30T13:40:29,0210033540#,1,210033540,1,0,121.4109,31.227058
2017-05-30T13:37:55,0210035329#,1,210035329,1,0,121.41004,31.227739
2017-05-30T13:38:23,0210036498#,999,210036498,1,0,121.394358,31.223454
2017-05-30T13:38:08,0210046346#,1,210046346,1,0,121.408674,31.225423
2017-05-30T13:37:56,0210052907#,1,210052907,1,0,121.413831,31.223019
2017-05-30T13:38:25,0210059569#,1,210059569,1,0,121.400906,31.232158
2017-05-30T13:38:55,0210059631#,999,210059631,1,0,121.396535,31.223346
2017-05-30T13:38:21,0210066620#,999,210066620,1,0,121.395983,31.225712
2017-05-30T13:40:40,0210067575#,999,210067575,1,0,121.405974,31.223806
2017-05-30T13:39:50,0210068018#,1,210068018,1,0,121.412846,31.230119
2017-05-30T13:39:02,0210075294#,1,210075294,1,0,121.402277,31.228386
2017-05-30T13:38:21,0210075530#,1,210075530,1,0,121.396243,31.224886
2017-05-30T13:37:58,0210077898#,1,210077898,1,0,121.406793,31.224001
2017-05-30T13:37:57,0210080016#,1,210080016,1,0,121.402615,31.224031
2017-05-30T13:37:54,0210080069#,1,210080069,1,0,121.409152,31.228668
2017-05-30T13:38:28,0210081151#,1,210081151,1,0,121.403495,31.222436
2017-05-30T13:37:55,0210081341#,1,210081341,1,0,121.398663,31.231872
2017-05-30T13:38:34,0210081444#,1,210081444,1,0,121.407356,31.230316
2017-05-30T13:39:13,0210081456#,1,210081456,1,0,121.393197,31.231687
2017-05-30T13:38:16,0210081775#,1,210081775,1,0,121.406237,31.228776
2017-05-30T13:39:04,0210083447#,1,210083447,1,0,121.403731,31.228685
2017-05-30T13:37:54,0210083801#,1,210083801,1,0,121.408825,31.22866
2017-05-30T13:38:16,0210086191#,999,210086191,1,0,121.407229,31.229289
2017-05-30T13:39:50,0210088952#,2,210088952,1,0,121.412922,31.230202
2017-05-30T13:40:51,0210089581#,2,210089581,1,0,121.410521,31.229803
2017-05-30T13:38:40,0210090369#,2,210090369,1,0,121.410487,31.231752
2017-05-30T13:38:16,0210099198#,2,210099198,1,0,121.405257,31.228472
2017-05-30T13:38:26,0210103071#,2,210103071,1,0,121.394287,31.225165
2017-05-30T13:38:06,0210106682#,999,210106682,1,0,121.408168,31.231461
2017-05-30T13:40:51,0210108786#,1,210108786,1,0,121.409853,31.229158
2017-05-30T13:37:54,0210110005#,999,210110005,1,0,121.409188,31.228778
2017-05-30T13:38:12,0210121924#,1,210121924,1,0,121.405072,31.226517
2017-05-30T13:38:55,0210125635#,999,210125635,1,0,121.396532,31.223326
2017-05-30T13:37:57,0210126932#,1,210126932,1,0,121.40353,31.223228
2017-05-30T13:38:42,0210128576#,1,210128576,1,0,121.40319,31.230375
2017-05-30T13:40:51,0210132141#,999,210132141,1,0,121.409874,31.229595
2017-05-30T13:38:23,0210133681#,1,210133681,1,0,121.394268,31.223367
2017-05-30T13:38:22,0210138472#,1,210138472,1,0,121.40502,31.223986
2017-05-30T13:38:08,0210139936#,999,210139936,1,0,121.40913,31.224548
2017-05-30T13:38:06,0210140958#,1,210140958,1,0,121.408931,31.231505
2017-05-30T13:40:51,0210142474#,1,210142474,1,0,121.409876,31.229786
2017-05-30T13:38:58,0210142927#,1,210142927,1,0,121.412217,31.228609
2017-05-30T13:37:55,0210145787#,1,210145787,1,0,121.399212,31.23008
2017-05-30T13:38:11,0210149076#,1,210149076,1,0,121.399189,31.229058
2017-05-30T13:38:14,0210149566#,1,210149566,1,0,121.410879,31.225361
2017-05-30T13:40:29,0210150097#,1,210150097,1,0,121.410066,31.228445
2017-05-30T13:38:25,0210158037#,999,210158037,1,0,121.400514,31.230875
2017-05-30T13:38:23,0210158584#,999,210158584,1,0,121.39455,31.223345
2017-05-30T13:40:11,0210159434#,1,210159434,1,0,121.395899,31.231633
2017-05-30T13:39:13,0210160399#,1,210160399,1,0,121.393058,31.231685
2017-05-30T13:37:57,0210164099#,1,210164099,1,0,121.402704,31.222267
2017-05-30T13:38:06,0210168047#,1,210168047,1,0,121.408306,31.231251
2017-05-30T13:38:11,0210171443#,1,210171443,1,0,121.399213,31.228918
2017-05-30T13:39:50,0210178618#,999,210178618,1,0,121.412026,31.230397
2017-05-30T13:40:51,0210183199#,1,210183199,1,0,121.409745,31.229651
2017-05-30T13:37:54,0210185353#,1,210185353,1,0,121.408709,31.228521
2017-05-30T13:37:54,0210188733#,999,210188733,1,0,121.408493,31.22948
2017-05-30T13:40:40,0210190797#,999,210190797,1,0,121.406214,31.222738
2017-05-30T13:38:14,0210197417#,1,210197417,1,0,121.410348,31.225731
