2017-06-15T08:51:34,0216099820#,2,216099820,1,0,121.37986960746116,31.27113838333968
2017-06-15T08:51:34,0216514938#,1,216514938,1,0,121.38003781655394,31.27111355304919
2017-06-15T08:51:34,0216798248#,1,216798248,1,0,121.37982254780415,31.271134331061926
2017-06-15T08:51:34,0216788939#,1,216788939,1,0,121.3799937581946,31.27107749077722
2017-06-15T08:51:34,0216821177#,1,216821177,1,0,121.38062053093591,31.271014127935103
2017-06-15T08:51:34,0216810819#,1,216810819,1,0,121.37916972761302,31.271267677975334
2017-06-15T08:51:34,0216146689#,2,216146689,1,0,121.37999673817905,31.27080437899035
2017-06-15T08:51:34,0216099412#,2,216099412,1,0,121.38138052687457,31.271860270738877
2017-06-15T08:51:34,0216737214#,1,216737214,1,0,121.38141057652614,31.27201736742724
2017-06-15T08:51:34,0216193527#,2,216193527,1,0,121.46411997754316,31.271080621124675
2017-06-15T08:51:34,0216689824#,1,216689824,1,0,121.46321952278076,31.27127781774964
2017-06-15T08:51:34,0216505342#,1,216505342,1,0,121.46443108407333,31.270930821922057
2017-06-15T08:51:34,0216616114#,1,216616114,1,0,121.47193091832416,31.271941645831795
2017-06-15T08:51:34,0216171283#,2,216171283,1,0,121.47156209716653,31.272413795238613
2017-06-15T08:51:34,0216138293#,2,216138293,1,0,121.4716697745143,31.272519562334946
2017-06-15T08:51:34,0216072023#,2,216072023,1,0,121.47303947833306,31.27200879439998
2017-06-15T08:51:34,0216605769#,1,216605769,1,0,121.4716967030684,31.27265354916565
2017-06-15T08:51:34,0216817868#,1,216817868,1,0,121.47154516583886,31.272604919033466
2017-06-15T08:51:34,0216687172#,1,216687172,1,0,121.47316207727908,31.271804388102247
2017-06-15T08:51:34,0216507728#,1,216507728,1,0,121.47165284212171,31.272697680703427
2017-06-15T08:51:34,0216747186#,1,216747186,1,0,121.47314614891374,31.272056535728584
2017-06-15T08:51:34,0216783759#,1,216783759,1,0,121.47150529137426,31.272637035103944
2017-06-15T08:51:34,0216634064#,1,216634064,1,0,121.471610973073,31.272719797824703
2017-06-15T08:51:34,8620342370#,1,8620342370,1,0,121.47169256483276,31.27090782581991
2017-06-15T08:51:34,0216042532#,2,216042532,1,0,121.47188214633528,31.272835146935407
2017-06-15T08:51:34,0216585899#,1,216585899,1,0,121.4714733962013,31.27271414949182
2017-06-15T08:51:34,0216067180#,2,216067180,1,0,121.47151726343336,31.27274004752301
2017-06-15T08:51:34,0216738778#,1,216738778,1,0,121.47154916675848,31.272757972950657
2017-06-15T08:51:34,0216672688#,999,216672688,1,0,121.41057288716024,31.271675560867383
2017-06-15T08:51:34,0216063815#,2,216063815,1,0,121.41058888469766,31.271684562145044
2017-06-15T08:51:34,0216508411#,1,216508411,1,0,121.4105848837644,31.271664554361983
2017-06-15T08:51:34,0216597084#,999,216597084,1,0,121.41029200192256,31.27236189129906
2017-06-15T08:51:34,0216585916#,1,216585916,1,0,121.41053986036955,31.271292404859192
2017-06-15T08:51:34,0216144627#,2,216144627,1,0,121.4106329328106,31.272338830005246
2017-06-15T08:51:34,0216783864#,1,216783864,1,0,121.41074183234028,31.271448438319556
2017-06-15T08:51:34,0216672677#,1,216672677,1,0,121.41072490771654,31.27227078663389
2017-06-15T08:51:34,0216526316#,1,216526316,1,0,121.41053785701595,31.27124938706776
2017-06-15T08:51:34,0210187628#,1,210187628,1,0,121.41069092104848,31.27234182196717
2017-06-15T08:51:34,0216582257#,1,216582257,1,0,121.41084587241056,31.27216272121206
2017-06-15T08:51:35,0210198456#,1,210198456,1,0,121.42704022252424,31.270585432080168
2017-06-15T08:51:35,0216687781#,1,216687781,1,0,121.42478347712796,31.269992092993572
2017-06-15T08:51:35,0216185274#,2,216185274,1,0,121.42482838819846,31.2694688361622
2017-06-15T08:51:35,0210094468#,999,210094468,1,0,121.42473652293086,31.27000013372081
2017-06-15T08:51:35,0210086661#,2,210086661,1,0,121.42498233850914,31.270607193252747
2017-06-15T08:51:35,0216756601#,1,216756601,1,0,121.42624289198746,31.268564279382364
2017-06-15T08:51:35,0216634051#,1,216634051,1,0,121.4258904787552,31.271126662392447
