2017-05-31T20:20:30,0216181039#,2,216181039,1,0,121.40232932628432,31.232040921614697
2017-05-31T20:20:30,0216155060#,2,216155060,1,0,121.40231131969595,31.232011904623313
2017-05-31T20:20:31,0210069507#,1,210069507,1,0,121.40180322048154,31.232265911478446
2017-05-31T20:20:31,0210209097#,1,210209097,1,0,121.40179221919108,31.232282916778743
2017-05-31T20:20:31,0216703436#,1,216703436,1,0,121.40261740626327,31.23223906950089
2017-05-31T20:20:31,0216706318#,1,216706318,1,0,121.40182524510392,31.23248501688408
2017-05-31T20:20:31,0216799578#,1,216799578,1,0,121.4016951932544,31.232268888114735
2017-05-31T20:20:31,0216707915#,1,216707915,1,0,121.40218627919069,31.231875816240795
2017-05-31T20:20:31,0216767331#,1,216767331,1,0,121.40184819984836,31.23189975370402
2017-05-31T20:20:31,0216739150#,1,216739150,1,0,121.4026854008357,31.23201397922033
2017-05-31T20:20:31,0216764111#,1,216764111,1,0,121.43161224380462,31.230704269800075
2017-05-31T20:20:31,0210178814#,1,210178814,1,0,121.43130663278022,31.230554535420055
2017-05-31T20:20:31,0210199500#,1,210199500,1,0,121.43142251385804,31.230932582957553
2017-05-31T20:20:31,0216170921#,2,216170921,1,0,121.43098507544671,31.230841014705653
2017-05-31T20:20:31,0210131582#,1,210131582,1,0,121.43131368222711,31.23122783735713
2017-05-31T20:20:31,0216612328#,1,216612328,1,0,121.43066046017243,31.230480194875643
2017-05-31T20:20:31,0216700539#,1,216700539,1,0,121.43284564834714,31.231585282809498
2017-05-31T20:20:31,0216568734#,999,216568734,1,0,121.43164328228234,31.23161765537648
2017-05-31T20:20:31,0210073924#,1,210073924,1,0,121.43085328388032,31.231286360521835
2017-05-31T20:20:31,0210026679#,1,210026679,1,0,121.4331430075508,31.228993744104045
2017-05-31T20:20:31,0216648566#,1,216648566,1,0,121.43321990156107,31.229017665146873
2017-05-31T20:20:31,0216620016#,1,216620016,1,0,121.43298720346652,31.228739808425775
2017-05-31T20:20:31,0210135801#,1,210135801,1,0,121.430155103599,31.230555759248094
2017-05-31T20:20:31,0216154814#,2,216154814,1,0,121.43222622978158,31.228505571667363
2017-05-31T20:20:31,0216542711#,1,216542711,1,0,121.4136312865333,31.22888898969865
2017-05-31T20:20:31,0216687901#,1,216687901,1,0,121.41469572849662,31.22728991285248
2017-05-31T20:20:31,0216784915#,1,216784915,1,0,121.41300253688868,31.229249331468782
2017-05-31T20:20:31,0216153725#,2,216153725,1,0,121.41249660467064,31.228180966521982
2017-05-31T20:20:31,0216629550#,1,216629550,1,0,121.4124106467965,31.228366072735483
2017-05-31T20:20:31,0216821019#,1,216821019,1,0,121.41530666099936,31.22958475631082
2017-05-31T20:20:31,0216554153#,999,216554153,1,0,121.41539362216416,31.229594728688628
2017-05-31T20:20:31,0216010652#,2,216010652,1,0,121.41230872385437,31.228902344469947
2017-05-31T20:20:31,0216132198#,2,216132198,1,0,121.41542461611346,31.22968876046294
2017-05-31T20:20:31,0216562437#,1,216562437,1,0,121.41280063117544,31.229575534480375
2017-05-31T20:20:31,0216817263#,1,216817263,1,0,121.41251571257014,31.229485564122022
2017-05-31T20:20:31,0216749074#,1,216749074,1,0,121.41268044023408,31.226947350313317
2017-05-31T20:20:31,0216134519#,2,216134519,1,0,121.41255470845988,31.229575596107303
2017-05-31T20:20:31,0216088515#,2,216088515,1,0,121.41268143861198,31.226932343109553
2017-05-31T20:20:31,0216595712#,1,216595712,1,0,121.41258147527634,31.226995397157104
2017-05-31T20:20:31,0216665612#,1,216665612,1,0,121.41196473940276,31.22795398416907
2017-05-31T20:20:31,0210135515#,1,210135515,1,0,121.41252173061564,31.229713667797576
2017-05-31T20:20:31,0216049776#,2,216049776,1,0,121.42412074192517,31.2199942919574
2017-05-31T20:20:31,0216516149#,999,216516149,1,0,121.42459931024258,31.220197015157495
2017-05-31T20:20:31,0216735575#,999,216735575,1,0,121.42465126873692,31.220289017335514
2017-05-31T20:20:31,0216065388#,2,216065388,1,0,121.42470020957622,31.22014691189172
2017-05-31T20:20:31,0210209334#,1,210209334,1,0,121.42415479848972,31.221005740363463
2017-05-31T20:20:31,0216190674#,2,216190674,1,0,121.42351636029905,31.220779115271675
2017-05-31T20:20:31,0216752258#,1,216752258,1,0,121.42510383413789,31.220321670340653
2017-05-31T20:20:31,0216536043#,1,216536043,1,0,121.42527163768028,31.219960364026463
2017-05-31T20:20:31,0210084211#,1,210084211,1,0,121.42521168093776,31.21977832750219
2017-05-31T20:20:31,0216127309#,2,216127309,1,0,121.42328059885293,31.22111544596389
2017-05-31T20:20:31,0210042525#,1,210042525,1,0,121.42267600540865,31.219779251278492
2017-05-31T20:20:31,0216800847#,1,216800847,1,0,121.42343952281227,31.221857677177013
2017-05-31T20:20:31,0216102032#,2,216102032,1,0,121.4234865206927,31.222313855926014
2017-05-31T20:20:31,0210140352#,1,210140352,1,0,121.42292671365344,31.218892657162257
2017-05-31T20:20:31,0216661419#,1,216661419,1,0,121.39631597691864,31.231010457337824
2017-05-31T20:20:31,0210209156#,1,210209156,1,0,121.39614976338504,31.229566716484328
2017-05-31T20:20:31,0216564545#,1,216564545,1,0,121.39497823247528,31.23101481241218
2017-05-31T20:20:31,0210026116#,1,210026116,1,0,121.395509585305,31.231550324063953
2017-05-31T20:20:31,0210059569#,1,210059569,1,0,121.39592482505374,31.231664576140552
2017-05-31T20:20:31,0216543222#,1,216543222,1,0,121.39570273200611,31.23199562212816
2017-05-31T20:20:31,0216767019#,1,216767019,1,0,121.39519920827262,31.22925511419963
2017-05-31T20:20:31,0216042661#,999,216042661,1,0,121.39456700845086,31.231270716514494
2017-05-31T20:20:31,0216038321#,2,216038321,1,0,121.39727952445791,31.231756220402502
2017-05-31T20:20:31,0216208690#,2,216208690,1,0,121.4259313457694,31.224220807231116
2017-05-31T20:20:31,0216655014#,1,216655014,1,0,121.42597828862549,31.2241167188804
2017-05-31T20:20:31,0216779975#,1,216779975,1,0,121.42576753058152,31.224427041595185
2017-05-31T20:20:31,0216751204#,1,216751204,1,0,121.42611312903816,31.22387749235342
2017-05-31T20:20:31,0216120882#,2,216120882,1,0,121.42625306396783,31.22479479934628
2017-05-31T20:20:31,0216033570#,2,216033570,1,0,121.42571160116994,31.22458716309172
2017-05-31T20:20:31,0216749658#,1,216749658,1,0,121.42609813248636,31.22373944082463
2017-05-31T20:20:31,0216156391#,2,216156391,1,0,121.4261830428537,31.223718358193636
2017-05-31T20:20:31,0216700070#,1,216700070,1,0,121.4260811459948,31.22369343389628
2017-05-31T20:20:31,0216069590#,2,216069590,1,0,121.42558067808636,31.223955978422723
2017-05-31T20:20:31,0216650662#,1,216650662,1,0,121.42565958987112,31.22385486547894
2017-05-31T20:20:31,0210108769#,1,210108769,1,0,121.4266766285132,31.22490748245715
2017-05-31T20:20:31,0210199384#,1,210199384,1,0,121.42620101010202,31.22355626715175
2017-05-31T20:20:31,0216767192#,1,216767192,1,0,121.42596924610892,31.22352244950908
2017-05-31T20:20:31,0216093943#,2,216093943,1,0,121.42528298460653,31.2240702774421
2017-05-31T20:20:31,0216171823#,2,216171823,1,0,121.42591843639109,31.225109231695612
2017-05-31T20:20:31,0216166795#,2,216166795,1,0,121.43002861516838,31.22314445491576
2017-05-31T20:20:31,0216644855#,1,216644855,1,0,121.42921350502029,31.221956725552953
2017-05-31T20:20:31,0216085882#,999,216085882,1,0,121.42919652029148,31.221898715300583
2017-05-31T20:20:31,0210216375#,1,210216375,1,0,121.43108113256342,31.22144354967269
2017-05-31T20:20:31,0216101623#,2,216101623,1,0,121.43062269320696,31.22112488985961
2017-05-31T20:20:31,0210129641#,1,210129641,1,0,121.42910857813948,31.22135754919001
2017-05-31T20:20:31,0216537085#,1,216537085,1,0,121.42861024019082,31.222216439113087
2017-05-31T20:20:31,0216030454#,2,216030454,1,0,121.42864625946004,31.222919732897797
2017-05-31T20:20:31,0216556959#,1,216556959,1,0,121.43035499284,31.220678962309407
2017-05-31T20:20:31,0216728625#,1,216728625,1,0,121.41966910083248,31.22878735151858
2017-05-31T20:20:31,0216818722#,1,216818722,1,0,121.42016278587946,31.229144231580893
2017-05-31T20:20:31,0216154393#,2,216154393,1,0,121.4208482879262,31.229192840488903
2017-05-31T20:20:31,0216114449#,999,216114449,1,0,121.41877570813712,31.228950914140977
2017-05-31T20:20:31,0216135437#,999,216135437,1,0,121.4195680160595,31.22702059131043
2017-05-31T20:20:31,0216571833#,999,216571833,1,0,121.41861181691732,31.229004024098288
2017-05-31T20:20:31,0216162715#,2,216162715,1,0,121.42193242809518,31.22903006804357
2017-05-31T20:20:31,0216614705#,1,216614705,1,0,121.42119207297182,31.229724870428416
2017-05-31T20:20:31,0216104047#,999,216104047,1,0,121.43418246401669,31.228344205582086
2017-05-31T20:20:31,0216612456#,1,216612456,1,0,121.43422739811942,31.228340149102088
2017-05-31T20:20:31,0216736907#,1,216736907,1,0,121.43403171818558,31.228746574015386
2017-05-31T20:20:31,0216561669#,1,216561669,1,0,121.43378001749429,31.22801253737757
2017-05-31T20:20:31,0216662889#,999,216662889,1,0,121.43381795815424,31.227957466474507
2017-05-31T20:20:31,0216120997#,999,216120997,1,0,121.43382193639694,31.22777337654731
2017-05-31T20:20:31,0210209010#,999,210209010,1,0,121.43387885180348,31.227743294345057
2017-05-31T20:20:31,0210163751#,1,210163751,1,0,121.42826019378133,31.228516703766584
2017-05-31T20:20:31,0216588163#,999,216588163,1,0,121.42838496728584,31.22756414411245
2017-05-31T20:20:31,0216146474#,2,216146474,1,0,121.42902032718568,31.22875007475811
2017-05-31T20:20:31,0210083775#,1,210083775,1,0,121.4275889909478,31.228969542011708
2017-05-31T20:20:31,0216105965#,2,216105965,1,0,121.42715934651636,31.227628314256545
2017-05-31T20:20:31,0210081250#,1,210081250,1,0,121.42708055286272,31.229014025690933
2017-05-31T20:20:32,0216522758#,1,216522758,1,0,121.39553374836689,31.22177980721143
2017-05-31T20:20:32,0216617099#,999,216617099,1,0,121.39527660402526,31.22180069010151
2017-05-31T20:20:32,0216569584#,1,216569584,1,0,121.39597412093096,31.22326971438114
2017-05-31T20:20:32,0216104941#,2,216104941,1,0,121.39628829056504,31.22329387136991
